"gene_id"	"lambda"	"p.value"	"p.adjusted"	"ci.hi"	"ci.lo"	"logFC"	"z"	"SE"	"logFC.CPM"	"SYMBOL"
"ENSG00000092020"	31.3575503097472	1.55165250625818e-07	1.1028092151608e-06	0.681051481227151	0.381522866492389	0.53128717385977	6.95294990186705	0.076410360901725	0.281671663635866	"UTY"
"ENSG00000154529"	31.3466290016913	1.56014872009643e-07	1.10842290102483e-06	-1.24683636248038	-2.608170472292	-1.92750341738619	-5.55019851618586	0.34727910964582	0.111634877901002	"SLC25A45"
"ENSG00000197892"	31.1937281032351	1.6841005100481e-07	1.19602741316821e-06	-0.349954846574517	-1.28377455276294	-0.816864699668729	-3.4289818066225	0.238219312803169	-0.180917264591225	"PDIA4"
"ENSG00000171388"	27.354018386668	1.69412030313586e-07	1.20268272515499e-06	0.326496252691616	0.209416192341141	0.267956222516379	8.97137469853332	0.0298673623343049	0.734552665781349	"CENPJ"
"ENSG00000117425"	31.1648641995662	1.70858159752003e-07	1.21248482827454e-06	-0.753874834772752	-1.7948295910271	-1.27435221289993	-4.79883381270124	0.265549682717946	0.406275271323659	"TSPAN17"
"ENSG00000255571"	31.160491760736	1.71232101788808e-07	1.21467362795328e-06	0.661544413094224	0.433330125617244	0.547437269355734	9.40306887525978	0.0582179304788215	-0.365517829438612	"ALKAL2"
"ENSG00000108381"	31.1432483696685	1.72714795317634e-07	1.22472292526764e-06	-0.379235648058571	-0.98907839285614	-0.684157020457355	-4.39760292733089	0.15557212877489	-0.781790455991694	"ZDBF2"
"ENSG00000145721"	31.1253696914719	1.74265673023364e-07	1.2352478497218e-06	1.23873358850627	0.721145074528895	0.979939331517583	7.42151630085312	0.132037886218718	-0.105255703980695	"KLK8"
"ENSG00000174501"	31.0902188249347	1.77355541078619e-07	1.25666939175424e-06	1.31412630524745	0.626766453347447	0.970446379297448	5.53433531822574	0.175346900994898	-0.267699554261945	"SMPD3"
"ENSG00000180440"	31.082899378987	1.78005802389202e-07	1.2607951083663e-06	-0.0877361010237195	-0.454583324257506	-0.271159712640613	-2.89746377878476	0.0935834753147415	-1.1432153604395	"CXCR2"
"ENSG00000204694"	31.0661160685474	1.79505850851972e-07	1.27093432315698e-06	-0.0160995536828376	-0.148017647563504	-0.0820586006231709	-2.43836000220955	0.0336525749695578	-0.397397346527055	"KCTD1"
"ENSG00000234224"	27.2407601254864	1.79631518610433e-07	1.27133864488292e-06	0.183341201184679	0.112657693582581	0.14799944738363	8.20767379674109	0.0180315070413515	0.37486440896935	"ST6GAL2"
"ENSG00000167619"	31.054590069431	1.80543329614539e-07	1.27730444908142e-06	0.645043661313864	0.390821840224358	0.517932750769111	7.98617155341526	0.064852505379976	0.625457082041885	"TMEM200B"
"ENSG00000137504"	31.0481971027457	1.81121356695082e-07	1.28090515530011e-06	1.85723210688473	1.00951427607199	1.43337319147836	6.62805412270111	0.21625454867672	-0.0601418918156844	"FADD"
"ENSG00000113296"	31.0067787362168	1.84911340347018e-07	1.30671150306965e-06	0.991426355773698	0.550827896940428	0.771127126357063	6.86058412080666	0.112397566028895	-0.00630154194869463	"TMOD2"
"ENSG00000104369"	31.0073204086291	1.84861266442346e-07	1.30671150306965e-06	-0.198625392912674	-0.588791390008466	-0.39370839146057	-3.95551777150103	0.0995321421162736	-0.497684073218516	"KIT"
"ENSG00000169733"	31.0042231885254	1.85147766238727e-07	1.30788382071037e-06	0.525143363172667	0.304183228459457	0.414663295816062	7.35630548528597	0.0563673813043905	0.169858827416843	"NUTM2B-AS1"
"ENSG00000140835"	31.0002134258844	1.85519337890864e-07	1.31000955160331e-06	-0.0410734888402799	-0.185100197441576	-0.113086843140928	-3.07784773857638	0.0367415072962489	-0.82018420857151	"LRRTM3"
"ENSG00000129116"	30.9812366218594	1.87287997557524e-07	1.32199518032325e-06	1.98667300662988	0.807914146258239	1.39729357644406	4.64665874884042	0.300703790911133	0.316475265672925	"EFNB2"
"ENSG00000112333"	30.9738276661119	1.87983088480059e-07	1.32639665513156e-06	0.493894944324119	0.298926877940712	0.396410911132416	7.97003451191193	0.04973675162842	0.215171154644588	"PI15"
"ENSG00000167657"	30.9617918815288	1.89117761203933e-07	1.33389526283931e-06	-0.369846936882859	-1.08794128767361	-0.728894112278235	-3.97888162477669	0.183187334385396	-0.021050098218187	"SIRPG-AS1"
"ENSG00000145246"	30.9561243509543	1.89654436597756e-07	1.3371719459438e-06	1.29234584735379	0.708771749353427	1.00055879835361	6.72085761142373	0.14887094336744	0.16000046418549	"UFM1"
"ENSG00000140386"	30.9504800891536	1.90190422198689e-07	1.34044127663637e-06	2.41131789907296	1.07797441690202	1.74464615798749	5.12912641212922	0.340138643410954	0.0102874124346941	"SNTN"
"ENSG00000165633"	30.930817182385	1.92069492328383e-07	1.35317043930289e-06	0.540216573149196	0.31735697076771	0.428786771958453	7.54202754653728	0.0568519393830322	0.311329803306044	"ATF7"
"ENSG00000108846"	30.9062185502053	1.94446402949782e-07	1.36939599312488e-06	-0.224961618211965	-0.704371835332921	-0.464666726772443	-3.7993768875323	0.122298524775754	0.359308932664066	"GSG1L2"
"ENSG00000179029"	30.8752238888362	1.97483274075242e-07	1.39025525860942e-06	-0.108958074812691	-0.327124490101574	-0.218041282457132	-3.9176796317896	0.0556546977777763	-0.329384421072466	"TBC1D8"
"ENSG00000174080"	30.7863279918056	2.0645899908562e-07	1.45289154460898e-06	1.1954322530037	0.657119333971673	0.926275793487686	6.74502554481371	0.137324724242864	0.136164134518523	"PRRT2"
"ENSG00000153904"	30.7829777859588	2.06805128979213e-07	1.45477523014475e-06	1.41237378170004	0.412378811337716	0.912376296518879	3.57646735138501	0.255100757745491	0.00889055464731867	"SBNO2"
"ENSG00000102043"	30.7613207261882	2.09056693062344e-07	1.46967653961053e-06	-0.231686130959223	-0.687792628733964	-0.459739379846594	-3.95115014221577	0.116353698411924	-0.246221688361726	"DGKZ"
"ENSG00000132470"	30.7610790550352	2.09081956074669e-07	1.46967653961053e-06	1.53228484693196	0.533651048347156	1.03296794763956	4.05469948529057	0.254753520047144	0.0515652703889135	"LINC01449"
"ENSG00000091986"	30.7402243179013	2.1127353704511e-07	1.48451883191643e-06	0.5444153069439	0.318718935148982	0.431567121046441	7.49552159333123	0.0575756050497241	-0.241331545878137	"BCL6"
