"gene_id"	"lambda"	"p.value"	"p.adjusted"	"ci.hi"	"ci.lo"	"logFC"	"z"	"SE"	"logFC.CPM"	"SYMBOL"
"ENSG00000186047"	57.800179920959	2.81093241458663e-13	3.12997324364221e-09	6.40792386093903	3.09085457861996	4.7493892197795	5.61256399976224	0.846191143448743	2.41560285455826	"WSB1"
"ENSG00000229807"	46.6883859758897	7.27353948618037e-11	4.04954310893092e-07	-2.53742064065938	-3.31360520043898	-2.92551292054918	-14.774578773407	0.198006265249898	-3.05834530615074	"MALRD1"
"ENSG00000042980"	34.3985972531108	3.39187246139092e-08	0.000125894999525293	-3.50921119568111	-5.80637969664327	-4.65779544616219	-7.94814252242171	0.586012372694429	-1.16481779615784	"CD9"
"ENSG00000272325"	27.4147903896632	1.64170813766709e-07	0.000457010502823076	0	0	0	0	0	-8.81744657711272	"SACS"
"ENSG00000165246"	26.9459491511971	2.0922519031061e-07	0.000465944498821728	2.52047599610006	0.337388061269847	1.42893202868495	2.56577416593719	0.556910187456686	2.78605645980016	"SERPING1"
"ENSG00000183878"	26.5579229069291	2.55753698741815e-07	0.000474636239248353	2.72849065883735	0.37497736801281	1.55173401342508	2.58451294220942	0.600386043577689	2.39708906254219	"UCKL1"
"ENSG00000158623"	25.4446156290421	2.98381518005126e-06	0.00415309775373385	4.05184005984042	1.10717959045118	2.5795098251458	3.43383993340434	0.751188895252359	1.74570019367546	"LACTB"
"ENSG00000053254"	25.4622285267469	2.95765372810331e-06	0.00415309775373385	-2.20547932787939	-5.10294679055032	-3.65421305921485	-4.94371452323049	0.739149862926258	-1.326791372421	"BBOF1"
"ENSG00000152128"	23.768244584329	6.89908135511464e-06	0.00853569676546683	2.23570223279881	0.320366333905739	1.27803428335228	2.6156259774858	0.488606096656397	1.21364203781815	"GNB1L"
"ENSG00000288534"	18.3426095523731	1.84533411013677e-05	0.020547795316373	0	0	0	0	0	-8.31085760196719	"MT1X"
"ENSG00000197520"	19.5686478952462	5.63277106508099e-05	0.0503142889346302	2.59990795767322	0.407728942269802	1.50381844997151	2.68904134244585	0.559229340664137	0.891405615061746	"PLEKHA3"
"ENSG00000158987"	16.1428006212545	5.87414239919347e-05	0.0503142889346302	-1.31435285825982	-2.06771386774506	-1.69103336300244	-8.79887450083225	0.192183930991131	-3.06167564231569	"ZFYVE1"
"ENSG00000114374"	16.4134705786356	5.09220605648862e-05	0.0503142889346302	1.85913643184959	0.0226995618070805	0.940917996828335	2.00841686014115	0.468478793378191	3.88829616162596	"ZNF418"
"ENSG00000162959"	14.8560871870865	0.000116032991780027	0.0922876688193285	-1.31719818118103	-2.07365207206884	-1.69542512662493	-8.78565693612635	0.192972931348931	-3.99056007784084	"GALNS"
"ENSG00000139517"	17.6788283947959	0.000144907609078413	0.107569748472542	2.47697960895598	0.231486178547092	1.35423289375154	2.36406632278514	0.572829956736962	2.65290477285522	"LRRC32"
"ENSG00000166926"	13.8183734926303	0.000201357471799684	0.135083757851411	-1.06362116703427	-1.7234498868304	-1.39353552693233	-8.27875284000458	0.168323653009218	-2.97043272692528	"VPS54"
"ENSG00000101463"	16.9729910000724	0.000206234744811314	0.135083757851411	4.85861699449914	1.95913562018784	3.40887630734349	4.6085999029617	0.739663615895737	0.328942982434733	"MRPS23"
"ENSG00000166839"	16.6479829950081	0.000242625489853352	0.150090823862059	2.62014847120816	0.37648381945644	1.4983161453323	2.61772246580025	0.572363431569316	1.76081865096757	"MED17"
"ENSG00000162819"	15.953671652204	0.000343324042621012	0.201205958662367	2.4648572670238	0.367032738593728	1.41594500280876	2.6457896473081	0.535159318477059	1.41032962510137	"FGFR1"
"ENSG00000138185"	15.4200554897861	0.0004483090386753	0.249596057282473	-1.79614146747075	-3.56219970817959	-2.67917058782517	-5.94666442989867	0.450525061405315	-1.70331756901006	"CRBN"
"ENSG00000225470"	12.0414217881456	0.000520312696495262	0.251899211977163	-0.845644904525668	-1.44171003325305	-1.14367746888936	-7.52121384365796	0.152057430797801	-2.67422018059267	"MACROD1"
"ENSG00000175198"	15.1806578583159	0.00050531481384887	0.251899211977163	3.56236116887523	0.790233230960999	2.17629719991811	3.07739341547435	0.707175494365874	0.782627283070402	"ACSS1"
"ENSG00000154229"	15.2283795937468	0.000493400274821712	0.251899211977163	4.42125126104286	1.45107970043134	2.9361654807371	3.87504794080623	0.757696826686612	0.351345857943153	"DCLK3"
"ENSG00000100014"	11.7716607687373	0.000601392982409416	0.279021285797035	0	0	0	0	0	-7.65950215751823	"JUN"
"ENSG00000109790"	14.5858675403691	0.000680329192590972	0.280572798500017	-1.27792038840401	-2.412531335464	-1.845225861934	-6.37500676703994	0.289441568127549	-0.527404452059268	"KCNK1"
"ENSG00000148832"	14.6392300583123	0.000662417173430859	0.280572798500017	1.62945363233923	0.056820496654684	0.843137064496955	2.10159412637015	0.401181922368506	2.33439730470636	"ABCA10"
"ENSG00000167112"	11.6384336996864	0.000646029778369031	0.280572798500017	0	0	0	0	0	6.08183796336818	"ACADSB"
"ENSG00000176597"	11.4555643580057	0.000712802380426648	0.283466232358955	-0.858678720384873	-1.45346403599046	-1.15607137818767	-7.6190793731967	0.151730947858568	-3.77978894562754	"CDH19"
"ENSG00000169508"	11.3503647880389	0.000754331511823999	0.289637289108973	0	0	0	0	0	-7.95742157302837	"DNAH8"
"ENSG00000171914"	14.1728620132343	0.000836377069398508	0.310435288925079	3.55431805447695	0.632301255738414	2.09330965510768	2.80820530140158	0.74541244865779	0.220148239835133	"EFCAB10"
