"gene_id"	"lambda"	"p.value"	"p.adjusted"	"ci.hi"	"ci.lo"	"logFC"	"z"	"SE"	"logFC.CPM"	"SYMBOL"
"ENSG00000154529"	57.6335162385288	3.0552092656077e-13	5.66527454121636e-09	0.290804722683146	-0.699240302729946	-0.2042177900234	-0.808568303812688	0.252562506482932	-0.0840088788512754	"SLC25A45"
"ENSG00000181234"	52.0796721640397	4.90956348162734e-12	4.55190178199079e-08	0.383219307367251	-0.917619465248295	-0.267200078940522	-0.805176694321148	0.331846625667231	0	"SYCN"
"ENSG00000147862"	49.2452336921474	2.02550525253381e-11	1.25196479659115e-07	0.679228033818742	-1.49007910813987	-0.405425537160565	-0.7326020699218	0.553394679071075	-0.823936478038829	"S100A1"
"ENSG00000127329"	47.8750565835509	4.01849611205664e-11	1.86287433514666e-07	0.0822291903616692	-0.188744968792363	-0.0532578892153471	-0.770431727369019	0.0691260610086818	0.0594684303871502	"ZBTB38"
"ENSG00000055813"	47.1337249893319	5.82159062849945e-11	2.15899510048531e-07	0.138133992563439	-0.31422492219047	-0.0880454648135152	-0.762960270741905	0.115397682335181	0.900272891480023	"TLDC2"
"ENSG00000088387"	38.1465762048228	5.20686389264335e-09	1.60918128602143e-05	0.838884461562452	-1.97665307203421	-0.568884305235881	-0.792028333011129	0.718249370815476	-0.0160452623645943	"FAM87A"
"ENSG00000124440"	32.1398573388049	1.0493458621006e-07	0.00027797171887045	0.198281348340672	-0.467862524252024	-0.134790587955676	-0.793176095187579	0.169934661375688	0.58456362181796	"LINC02235"
"ENSG00000064042"	31.8338328402147	1.22284392354041e-07	0.000283439935927624	1.04050181152622	-2.30520761897929	-0.632352903726536	-0.74088257965431	0.853497303700383	0.374926417021843	"MSANTD2"
"ENSG00000095637"	28.0280308156553	8.19955794057204e-07	0.00168938225435586	0.977663934060908	-2.40439229971174	-0.713364182825415	-0.826815410244683	0.862769447390981	0.166669605245271	"NINJ2"
"ENSG00000079102"	26.5220368507302	1.74105653434456e-06	0.00322844113163512	0.211626263226067	-0.499152540270209	-0.143763138522071	-0.792850243765541	0.181321123340887	-0.218507050965695	"ANKRD61"
"ENSG00000169946"	25.2154854009411	3.34600754500119e-06	0.00564045617335974	1.3043079490224	-2.87622468084928	-0.785958365913441	-0.736963553175557	1.06646240557951	-0.396851158705659	"CPA5"
"ENSG00000152583"	23.8934841136438	6.48031098770486e-06	0.0100137005537509	1.39876069374234	-3.37356038817353	-0.987399847215596	-0.811038530586881	1.21742884742752	-0.308760335424217	"PHF24"
"ENSG00000164181"	23.5230564671627	7.79889708534441e-06	0.0111242268195032	0.0630165662425908	-0.147018480216745	-0.0420009569870773	-0.783872638386804	0.0535803689947286	-0.322348324626726	"STYXL1"
"ENSG00000131018"	23.0568378186108	9.8462596160836e-06	0.0130413708615027	4.19166956724727	-9.01427973201424	-2.41130508238349	-0.715748790202353	3.36886461715855	0.210492309814612	"NAAA"
"ENSG00000054598"	18.9983474636126	1.30831713417295e-05	0.0156954641662505	0	0	0	0	0	0.0915639554280181	"SRRM1"
"ENSG00000166446"	22.4192848621306	1.35429772237507e-05	0.0156954641662505	0.349307658060245	-0.811579970570173	-0.231136156254964	-0.780469238558792	0.296144803222045	0.122106943895803	"TSEN15"
"ENSG00000140937"	21.8471065952845	1.80285616799885e-05	0.0196649187783546	0.188575107187244	-0.454172766756268	-0.132798829784512	-0.809900535243416	0.163966294373345	0.0787781864514207	"ASPH"
"ENSG00000196159"	21.5253347527119	2.11754646072586e-05	0.0211429958316714	0.0634887191755137	-0.147870770852941	-0.0421910258387136	-0.782485717613576	0.0539182372521568	0.387568361211846	"NCOA3"
"ENSG00000110328"	21.3771239189243	2.28042882291661e-05	0.0211429958316714	0.418707650997507	-0.969394683636876	-0.275343516319685	-0.777555605084898	0.354107738427139	0.186659763867669	"LLCFC1"
"ENSG00000099204"	21.475626144922	2.1708360991892e-05	0.0211429958316714	0.33562769366695	-0.806673061418391	-0.235522683875721	-0.808221435350689	0.291403253848301	-0.277330453514335	"RAD9A"
"ENSG00000206190"	21.1472310576851	2.55821547701485e-05	0.0225890426620412	0.107005967563756	-0.256416034143299	-0.0747050332897713	-0.805780464716289	0.0927096943130243	-0.93928106056817	"OR9Q1"
"ENSG00000241684"	20.9204963731695	2.86531209634453e-05	0.0241506737284167	0.128774998073835	-0.30811702943625	-0.0896710156812076	-0.804555588683688	0.111452047834205	0.622683713481468	"LAMA4"
"ENSG00000082438"	20.6346433644469	3.30555300396964e-05	0.0266499431967865	0.102540448279464	-0.246931468193489	-0.0721955099570123	-0.809796682888527	0.0891509991002432	-0.305906293991237	"CD33"
"ENSG00000044524"	20.0232268080954	4.4875731787445e-05	0.0338083123452044	0.0418297474464728	-0.0987451781852112	-0.0284577153693692	-0.79354261729994	0.0358609504162459	-1.33128559566634	"ITK"
"ENSG00000046889"	19.9920407856292	4.55809636321043e-05	0.0338083123452044	0.165254077231123	-0.366704379836657	-0.100725151302767	-0.742229646950106	0.135703688027495	0.296129992318809	"NMNAT2"
"ENSG00000154380"	19.2032912230501	6.76173729571965e-05	0.0464381091387146	0.283149676912833	-0.677347311236971	-0.197098817162069	-0.804388952384407	0.24502474187495	-0.204645074542512	"GEMIN2"
"ENSG00000138759"	19.2638931262003	6.55992324132549e-05	0.0464381091387146	0.142040574974908	-0.345031014044577	-0.101495219534834	-0.8168284883613	0.124252956382522	-0.142758416802204	"ZC3H7A"
"ENSG00000000971"	19.0353375441376	7.35409052846164e-05	0.0487024645247372	0.15494153419085	-0.35643728431107	-0.10074787506011	-0.77227370196998	0.130453780230082	-0.0294149820601506	"ATXN7L3"
